,dataset,lr,dropout,early_stopping,weight_decay,alpha,beta,gamma,norm_func_id,norm_layers,orders_func_id,orders,accuracy
212,cora,0.05,0.5,40,0.0,1.0,10000.0,0.9,2,2,3,3,0.8195171026156942
213,cora,0.1,0.7,40,0.0005,1.0,10000.0,0.9,2,2,3,3,0.8227364185110663
214,cora,0.05,0.3,40,0.0005,1.0,10000.0,0.9,2,2,3,3,0.8235412474849093
215,cora,0.1,0.7,40,0.0001,1.0,10000.0,0.9,2,2,3,3,0.8291750503018109
216,cora,0.05,0.1,40,5e-05,1.0,10000.0,0.9,2,2,3,3,0.829778672032193
217,cora,0.05,0.7,40,1e-07,1.0,10000.0,0.9,2,2,3,3,0.8303822937625756
218,cora,0.05,0.1,40,0.0001,1.0,10000.0,0.9,2,2,3,3,0.8321931589537224
219,cora,0.05,0.7,40,1e-06,1.0,10000.0,0.9,2,2,3,3,0.8336016096579477
220,cora,0.05,0.7,40,0.0,1.0,10000.0,0.9,2,2,3,3,0.8342052313883299
221,cora,0.05,0.3,40,5e-05,1.0,10000.0,0.9,2,2,3,3,0.8376257545271629
222,cora,0.05,0.5,40,5e-05,1.0,10000.0,0.9,2,2,3,3,0.8402414486921529
223,cora,0.05,0.3,40,0.0001,1.0,10000.0,0.9,2,2,3,3,0.8418511066398391
224,cora,0.05,0.5,40,0.0005,1.0,10000.0,0.9,2,2,3,3,0.845271629778672
225,cora,0.05,0.7,40,0.0001,1.0,10000.0,0.9,2,2,3,3,0.8454728370221328
226,cora,0.05,0.5,40,0.0001,1.0,10000.0,0.9,2,2,3,3,0.8456740442655934
227,cora,0.01,0.3,40,0.0,1.0,10000.0,0.9,2,2,3,3,0.8472837022132798
228,cora,0.01,0.1,40,0.0,1.0,10000.0,0.9,2,2,3,3,0.8472837022132799
229,cora,0.01,0.1,40,1e-07,1.0,10000.0,0.9,2,2,3,3,0.8474849094567405
230,cora,0.01,0.1,40,0.0005,1.0,10000.0,0.9,2,2,3,3,0.8476861167002012
231,cora,0.01,0.1,40,1e-06,1.0,10000.0,0.9,2,2,3,3,0.8478873239436618
232,cora,0.01,0.3,40,1e-06,1.0,10000.0,0.9,2,2,3,3,0.8484909456740443
233,cora,0.05,0.7,40,5e-05,1.0,10000.0,0.9,2,2,3,3,0.8496981891348089
234,cora,0.01,0.3,40,1e-07,1.0,10000.0,0.9,2,2,3,3,0.8503018108651912
235,cora,0.05,0.7,40,0.0005,1.0,10000.0,0.9,2,2,3,3,0.8507042253521127
236,cora,0.01,0.5,40,1e-07,1.0,10000.0,0.9,2,2,3,3,0.8513078470824949
237,cora,0.01,0.5,40,0.0,1.0,10000.0,0.9,2,2,3,3,0.8513078470824951
238,cora,0.01,0.5,40,1e-06,1.0,10000.0,0.9,2,2,3,3,0.8519114688128774
239,cora,0.01,0.5,40,0.0005,1.0,10000.0,0.9,2,2,3,3,0.852112676056338
240,cora,0.01,0.3,40,0.0005,1.0,10000.0,0.9,2,2,3,3,0.8549295774647888
241,cora,0.01,0.1,40,5e-05,1.0,10000.0,0.9,2,2,3,3,0.8551307847082494
242,cora,0.01,0.7,40,0.0,1.0,10000.0,0.9,2,2,3,3,0.8573440643863179
243,cora,0.01,0.3,40,5e-05,1.0,10000.0,0.9,2,2,3,3,0.8575452716297786
244,cora,0.1,0.9,40,0.0001,1.0,10000.0,0.9,2,2,3,3,0.8577464788732394
245,cora,0.01,0.7,40,1e-07,1.0,10000.0,0.9,2,2,3,3,0.858953722334004
246,cora,0.1,0.9,40,5e-05,1.0,10000.0,0.9,2,2,3,3,0.8595573440643862
247,cora,0.01,0.7,40,1e-06,1.0,10000.0,0.9,2,2,3,3,0.8595573440643862
248,cora,0.1,0.9,40,1e-06,1.0,10000.0,0.9,2,2,3,3,0.8597585513078471
249,cora,0.1,0.9,40,1e-07,1.0,10000.0,0.9,2,2,3,3,0.8599597585513079
250,cora,0.1,0.9,40,0.0,1.0,10000.0,0.9,2,2,3,3,0.8601609657947685
251,cora,0.01,0.5,40,5e-05,1.0,10000.0,0.9,2,2,3,3,0.8601609657947688
252,cora,0.05,0.9,40,1e-06,1.0,10000.0,0.9,2,2,3,3,0.8609657947686117
253,cora,0.05,0.9,40,1e-07,1.0,10000.0,0.9,2,2,3,3,0.8611670020120725
254,cora,0.01,0.1,40,0.0001,1.0,10000.0,0.9,2,2,3,3,0.8613682092555333
255,cora,0.01,0.7,40,0.0005,1.0,10000.0,0.9,2,2,3,3,0.8617706237424547
256,cora,0.05,0.9,40,0.0005,1.0,10000.0,0.9,2,2,3,3,0.862374245472837
257,cora,0.05,0.9,40,0.0,1.0,10000.0,0.9,2,2,3,3,0.8627766599597585
258,cora,0.01,0.3,40,0.0001,1.0,10000.0,0.9,2,2,3,3,0.8635814889336016
259,cora,0.01,0.7,40,5e-05,1.0,10000.0,0.9,2,2,3,3,0.8645875251509054
260,cora,0.01,0.5,40,0.0001,1.0,10000.0,0.9,2,2,3,3,0.8657947686116702
261,cora,0.01,0.7,40,0.0001,1.0,10000.0,0.9,2,2,3,3,0.8657947686116702
262,cora,0.01,0.9,40,0.0005,1.0,10000.0,0.9,2,2,3,3,0.8690140845070424
263,cora,0.05,0.9,40,0.0001,1.0,10000.0,0.9,2,2,3,3,0.8694164989939639
264,cora,0.01,0.9,40,1e-06,1.0,10000.0,0.9,2,2,3,3,0.8704225352112676
265,cora,0.01,0.9,40,0.0001,1.0,10000.0,0.9,2,2,3,3,0.8706237424547284
266,cora,0.01,0.9,40,1e-07,1.0,10000.0,0.9,2,2,3,3,0.8714285714285713
267,cora,0.01,0.9,40,5e-05,1.0,10000.0,0.9,2,2,3,3,0.8718309859154928
268,cora,0.01,0.9,40,0.0,1.0,10000.0,0.9,2,2,3,3,0.8720321931589536
