,dataset,lr,epoch,hidden,dropout,weight_decay,alpha,beta,gamma,norm_layers,orders,high_train,high_valid,final_train,final_test
296,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.9,2,2,87.56,87.52,87.56,87.51
297,genius,0.005,500,128,0.0,0.0,1.0,1000.0,0.1,2,2,87.36,87.32,87.36,87.51
298,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.1,3,3,87.45,87.46,87.45,87.51
299,genius,0.005,500,128,0.0,0.0,1.0,1000.0,0.1,3,2,87.39,87.28,87.39,87.51
300,genius,0.01,500,128,0.0,0.0,1.0,100.0,0.1,3,2,87.43,87.32,87.43,87.51
301,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.9,2,3,87.53,87.40,87.53,87.52
302,genius,0.01,500,128,0.0,0.0,1.0,1000.0,0.9,2,2,87.54,87.50,87.54,87.52
303,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.5,1,2,87.43,87.32,87.43,87.52
304,genius,0.01,500,256,0.0,0.0,1.0,1000.0,0.5,1,3,87.51,87.50,87.47,87.54
305,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.1,1,2,87.48,87.41,87.48,87.54
306,genius,0.01,500,256,0.0,0.0,1.0,100.0,0.1,2,2,87.56,87.53,87.56,87.55
307,genius,0.005,500,128,0.0,0.0,1.0,10.0,0.1,1,3,87.57,87.50,87.57,87.55
308,genius,0.005,500,128,0.0,0.0,1.0,1000.0,0.9,1,3,87.62,87.48,87.62,87.55
309,genius,0.01,500,128,0.0,0.0,1.0,100.0,0.9,2,2,87.49,87.42,87.49,87.55
310,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.5,2,2,87.57,87.54,87.57,87.55
311,genius,0.005,500,128,0.0,0.0,1.0,1000.0,0.9,1,2,87.52,87.35,87.52,87.55
312,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.5,3,2,87.45,87.36,87.45,87.57
313,genius,0.01,500,256,0.0,0.0,1.0,1000.0,0.9,2,2,87.61,87.56,87.61,87.58
314,genius,0.005,500,128,0.0,0.0,1.0,10.0,0.9,2,2,87.55,87.44,87.55,87.59
315,genius,0.01,500,256,0.0,0.0,1.0,100.0,0.1,1,1,87.57,87.58,87.57,87.59
316,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.9,1,3,87.58,87.53,87.58,87.59
317,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.9,1,2,87.51,87.33,87.51,87.60
318,genius,0.01,500,256,0.0,0.0,1.0,1000.0,0.5,2,2,87.63,87.55,87.63,87.61
319,genius,0.01,500,128,0.0,0.0,1.0,1000.0,0.9,3,3,87.57,87.55,87.57,87.61
320,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.5,2,2,87.49,87.42,87.49,87.62
321,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.5,1,2,87.52,87.41,87.52,87.63
322,genius,0.005,500,128,0.0,0.0,1.0,100.0,0.9,2,2,87.51,87.57,87.51,87.63
323,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.1,3,2,87.61,87.41,87.61,87.63
324,genius,0.005,500,128,0.0,0.0,1.0,10.0,0.9,3,2,87.62,87.59,87.61,87.64
325,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.9,3,3,87.56,87.35,87.56,87.64
326,genius,0.005,500,128,0.0,0.0,1.0,1000.0,0.5,3,3,87.56,87.59,87.56,87.64
327,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.1,1,1,87.62,87.76,87.62,87.65
328,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.9,1,1,87.61,87.47,87.61,87.65
329,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.5,2,2,87.58,87.42,87.58,87.66
330,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.1,2,1,87.69,87.73,87.69,87.66
331,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.5,1,1,87.63,87.49,87.63,87.67
332,genius,0.005,500,128,0.0,0.0,1.0,10.0,0.9,1,1,87.62,87.44,87.62,87.67
333,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.1,3,2,87.56,87.41,87.56,87.67
334,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.9,3,2,87.53,87.53,87.53,87.68
335,genius,0.01,500,128,0.0,0.0,1.0,100.0,0.9,3,2,87.78,87.61,87.73,87.68
336,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.1,2,3,87.75,87.74,87.75,87.68
337,genius,0.005,500,128,0.0,0.0,1.0,1000.0,0.1,2,1,87.64,87.66,87.64,87.69
338,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.5,3,2,87.60,87.46,87.60,87.69
339,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.5,3,1,87.64,87.69,87.64,87.70
340,genius,0.01,500,128,0.0,0.0,1.0,10.0,0.9,2,3,87.79,87.69,87.79,87.70
341,genius,0.005,500,256,0.0,0.0,1.0,10.0,0.1,3,1,87.70,87.73,87.70,87.70
342,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.9,2,3,87.76,87.70,87.76,87.72
343,genius,0.005,500,128,0.0,0.0,1.0,1000.0,0.9,3,2,87.72,87.69,87.72,87.72
344,genius,0.01,500,128,0.0,0.0,1.0,10.0,0.1,3,1,87.73,87.75,87.73,87.72
345,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.1,3,1,87.75,87.76,87.75,87.73
346,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.9,2,1,87.70,87.68,87.70,87.73
347,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.9,3,1,87.70,87.72,87.70,87.73
348,genius,0.005,500,128,0.0,0.0,1.0,1000.0,0.9,2,2,87.68,87.65,87.68,87.73
349,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.9,3,2,87.69,87.52,87.69,87.75
350,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.1,1,3,87.78,87.62,87.78,87.75
351,genius,0.01,500,256,0.0,0.0,1.0,1000.0,0.5,3,1,87.66,87.69,87.66,87.76
352,genius,0.01,500,128,0.0,0.0,1.0,1000.0,0.9,1,2,87.74,87.76,87.70,87.76
353,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.5,3,2,87.76,87.66,87.76,87.77
354,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.5,3,1,87.76,87.74,87.76,87.77
355,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.9,1,3,87.81,87.68,87.81,87.79
356,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.1,3,3,87.75,87.69,87.75,87.79
357,genius,0.01,500,128,0.0,0.0,1.0,1000.0,0.5,2,2,87.75,87.55,87.75,87.80
358,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.9,2,2,87.73,87.73,87.73,87.81
359,genius,0.01,500,128,0.0,0.0,1.0,1000.0,0.5,1,3,87.92,87.73,87.92,87.82
360,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.1,3,1,87.70,87.73,87.70,87.83
361,genius,0.005,500,128,0.0,0.0,1.0,10.0,0.9,2,1,87.77,87.63,87.77,87.84
362,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.9,3,1,87.77,87.79,87.77,87.84
363,genius,0.01,500,128,0.0,0.0,1.0,1000.0,0.9,1,3,87.85,87.73,87.85,87.84
364,genius,0.005,500,128,0.0,0.0,1.0,10.0,0.1,2,1,87.85,87.88,87.85,87.85
365,genius,0.01,500,256,0.0,0.0,1.0,10.0,0.9,1,1,87.85,87.92,87.85,87.86
366,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.5,3,1,87.87,87.88,87.86,87.86
367,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.9,1,3,87.92,87.77,87.92,87.88
368,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.9,1,2,87.83,87.72,87.83,87.88
369,genius,0.005,500,128,0.0,0.0,1.0,100.0,0.5,3,2,87.88,87.92,87.88,87.88
370,genius,0.005,500,128,0.0,0.0,1.0,100.0,0.9,1,3,87.93,87.76,87.93,87.90
371,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.5,1,3,87.90,87.76,87.89,87.90
372,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.1,2,1,87.93,87.99,87.93,87.91
373,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.5,1,1,87.91,87.93,87.91,87.91
374,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.5,2,1,87.99,87.99,87.97,87.92
375,genius,0.005,500,128,0.0,0.0,1.0,10.0,0.5,3,1,87.96,87.96,87.96,87.92
376,genius,0.005,500,128,0.0,0.0,1.0,1000.0,0.9,2,3,87.84,87.71,87.84,87.93
377,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.1,3,1,87.91,87.98,87.91,87.94
378,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.9,2,1,87.88,87.90,87.88,87.96
379,genius,0.005,500,256,0.0,0.0,1.0,10.0,0.5,1,1,87.98,88.00,87.98,87.96
380,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.1,1,3,87.95,87.80,87.95,87.97
381,genius,0.005,500,128,0.0,0.0,1.0,100.0,0.9,2,3,87.86,87.68,87.86,87.98
382,genius,0.005,500,128,0.0,0.0,1.0,1000.0,0.9,1,1,87.92,88.00,87.92,87.98
383,genius,0.01,500,128,0.0,0.0,1.0,1000.0,0.9,1,1,87.99,88.06,87.99,87.99
384,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.9,2,2,87.97,87.93,87.97,88.00
385,genius,0.01,500,256,0.0,0.0,1.0,100.0,0.1,3,1,87.95,87.97,87.94,88.00
386,genius,0.01,500,256,0.0,0.0,1.0,10.0,0.9,3,1,87.98,88.05,87.98,88.00
387,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.9,1,2,87.93,87.94,87.89,88.00
388,genius,0.01,500,128,0.0,0.0,1.0,10.0,0.1,1,1,87.96,87.97,87.96,88.00
389,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.5,2,1,87.96,88.02,87.96,88.00
390,genius,0.01,500,256,0.0,0.0,1.0,100.0,0.9,2,1,87.93,87.98,87.93,88.02
391,genius,0.01,500,128,0.0,0.0,1.0,10.0,0.9,1,3,88.17,87.98,88.17,88.03
392,genius,0.01,500,128,0.0,0.0,1.0,1000.0,0.9,2,1,87.99,88.01,87.99,88.03
393,genius,0.005,500,128,0.0,0.0,1.0,1000.0,0.1,3,1,87.98,87.99,87.98,88.04
394,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.9,3,1,88.04,88.12,88.03,88.05
395,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.5,1,1,88.06,88.14,88.06,88.05
396,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.9,3,1,88.06,88.10,88.06,88.05
397,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.9,3,1,88.09,88.07,88.09,88.05
398,genius,0.01,500,128,0.0,0.0,1.0,100.0,0.1,1,1,88.03,88.09,88.03,88.07
399,genius,0.005,500,128,0.0,0.0,1.0,1000.0,0.1,3,3,88.11,88.04,88.08,88.07
400,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.9,1,1,88.09,88.16,88.09,88.08
401,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.1,2,1,88.09,88.16,88.08,88.08
402,genius,0.005,500,128,0.0,0.0,1.0,10.0,0.5,2,1,88.08,88.13,88.08,88.08
403,genius,0.005,500,128,0.0,0.0,1.0,100.0,0.9,2,1,88.00,88.01,88.00,88.08
404,genius,0.01,500,256,0.0,0.0,1.0,1000.0,0.5,3,3,88.10,87.98,88.10,88.09
405,genius,0.005,500,128,0.0,0.0,1.0,100.0,0.9,1,2,88.09,87.95,88.09,88.09
406,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.5,3,1,88.03,88.07,88.03,88.10
407,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.9,1,1,88.02,88.04,88.02,88.10
408,genius,0.01,500,256,0.0,0.0,1.0,100.0,0.9,1,3,88.11,88.02,88.10,88.10
409,genius,0.005,500,256,0.0,0.0,1.0,10.0,0.1,2,1,88.14,88.19,88.14,88.11
410,genius,0.005,500,128,0.0,0.0,1.0,100.0,0.9,1,1,88.08,88.14,88.08,88.11
411,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.5,1,2,88.00,88.00,88.00,88.11
412,genius,0.005,500,256,0.0,0.0,1.0,10.0,0.9,2,1,88.07,88.08,88.07,88.13
413,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.9,1,1,88.08,88.13,88.08,88.13
414,genius,0.01,500,256,0.0,0.0,1.0,1000.0,0.9,3,1,88.08,88.14,88.08,88.14
415,genius,0.01,500,128,0.0,0.0,1.0,100.0,0.5,2,1,88.11,88.17,88.11,88.14
416,genius,0.005,500,128,0.0,0.0,1.0,100.0,0.1,1,3,88.19,88.13,88.12,88.15
417,genius,0.01,500,128,0.0,0.0,1.0,100.0,0.9,3,3,88.12,87.91,88.12,88.15
418,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.1,1,1,88.12,88.16,88.09,88.15
419,genius,0.01,500,256,0.0,0.0,1.0,10.0,0.5,2,1,88.12,88.17,88.12,88.15
420,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.5,2,3,88.10,88.11,88.10,88.16
421,genius,0.005,500,128,0.0,0.0,1.0,100.0,0.5,2,1,88.18,88.24,88.18,88.19
422,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.9,1,2,88.08,87.94,88.08,88.19
423,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.9,2,1,88.16,88.25,88.16,88.20
424,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.1,3,1,88.16,88.23,88.16,88.20
425,genius,0.01,500,256,0.0,0.0,1.0,100.0,0.5,3,1,88.21,88.21,88.21,88.21
426,genius,0.005,500,128,0.0,0.0,1.0,10.0,0.5,1,1,88.19,88.23,88.19,88.21
427,genius,0.005,500,128,0.0,0.0,1.0,100.0,0.5,1,1,88.23,88.28,88.23,88.22
428,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.9,3,3,88.28,88.13,88.28,88.23
429,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.1,3,1,88.20,88.27,88.20,88.23
430,genius,0.005,500,256,0.0,0.0,1.0,10.0,0.9,1,3,88.23,88.30,88.23,88.23
431,genius,0.005,500,256,0.0,0.0,1.0,10.0,0.5,2,1,88.21,88.28,88.21,88.23
432,genius,0.01,500,128,0.0,0.0,1.0,1000.0,0.5,3,2,88.15,88.01,88.15,88.25
433,genius,0.01,500,128,0.0,0.0,1.0,100.0,0.5,1,3,88.27,88.21,88.27,88.25
434,genius,0.01,500,128,0.0,0.0,1.0,10.0,0.5,1,1,88.26,88.31,88.26,88.26
435,genius,0.01,500,256,0.0,0.0,1.0,100.0,0.5,3,3,88.22,88.27,88.22,88.26
436,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.5,3,1,88.21,88.27,88.21,88.26
437,genius,0.005,500,128,0.0,0.0,1.0,1000.0,0.5,1,1,88.28,88.34,88.28,88.27
438,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.9,2,1,88.20,88.25,88.20,88.28
439,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.9,1,1,88.22,88.28,88.22,88.28
440,genius,0.01,500,256,0.0,0.0,1.0,1000.0,0.5,2,1,88.27,88.34,88.27,88.29
441,genius,0.01,500,256,0.0,0.0,1.0,100.0,0.1,2,1,88.27,88.32,88.27,88.29
442,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.5,3,1,88.32,88.35,88.31,88.29
443,genius,0.01,500,128,0.0,0.0,1.0,100.0,0.9,1,1,88.29,88.34,88.28,88.30
444,genius,0.01,500,256,0.0,0.0,1.0,1000.0,0.9,2,1,88.20,88.27,88.20,88.30
445,genius,0.01,500,128,0.0,0.0,1.0,1000.0,0.5,3,1,88.28,88.33,88.28,88.30
446,genius,0.005,500,128,0.0,0.0,1.0,1000.0,0.9,2,1,88.27,88.31,88.27,88.31
447,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.5,1,1,88.27,88.32,88.27,88.31
448,genius,0.01,500,128,0.0,0.0,1.0,10.0,0.9,2,1,88.33,88.35,88.32,88.31
449,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.5,1,1,88.30,88.36,88.30,88.32
450,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.5,2,1,88.32,88.39,88.32,88.32
451,genius,0.01,500,256,0.0,0.0,1.0,100.0,0.5,1,1,88.27,88.36,88.27,88.32
452,genius,0.005,500,128,0.0,0.0,1.0,10.0,0.1,3,1,88.34,88.38,88.30,88.32
453,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.1,1,1,88.26,88.34,88.26,88.32
454,genius,0.01,500,128,0.0,0.0,1.0,10.0,0.5,1,3,88.35,88.30,88.34,88.32
455,genius,0.005,500,128,0.0,0.0,1.0,100.0,0.1,1,1,88.28,88.34,88.28,88.34
456,genius,0.005,500,256,0.0,0.0,1.0,10.0,0.9,3,1,88.35,88.37,88.35,88.34
457,genius,0.005,500,128,0.0,0.0,1.0,1000.0,0.5,3,1,88.34,88.38,88.34,88.34
458,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.9,2,1,88.27,88.34,88.27,88.34
459,genius,0.01,500,128,0.0,0.0,1.0,1000.0,0.5,1,1,88.32,88.41,88.31,88.35
460,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.5,1,1,88.33,88.40,88.33,88.37
461,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.5,3,1,88.33,88.38,88.33,88.37
462,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.1,1,1,88.35,88.37,88.35,88.38
463,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.9,2,1,88.40,88.44,88.40,88.41
464,genius,0.01,500,256,0.0,0.0,1.0,10.0,0.9,2,1,88.41,88.45,88.41,88.41
465,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.9,2,1,88.36,88.42,88.36,88.41
466,genius,0.005,500,128,0.0,0.0,1.0,1000.0,0.1,1,1,88.36,88.43,88.36,88.41
467,genius,0.01,500,128,0.0,0.0,1.0,1000.0,0.1,1,1,88.42,88.46,88.42,88.44
468,genius,0.005,500,128,0.0,0.0,1.0,10.0,0.1,1,1,88.42,88.48,88.42,88.44
469,genius,0.01,500,256,0.0,0.0,1.0,1000.0,0.9,1,1,88.45,88.48,88.45,88.46
470,genius,0.01,500,128,0.0,0.0,1.0,100.0,0.5,1,1,88.44,88.50,88.44,88.47
471,genius,0.01,500,256,0.0,0.0,1.0,1000.0,0.5,1,1,88.47,88.50,88.47,88.49
472,genius,0.005,500,128,0.0,0.0,1.0,100.0,0.9,3,1,88.47,88.50,88.47,88.51
473,genius,0.005,500,128,0.0,0.0,1.0,1000.0,0.9,3,1,88.44,88.50,88.44,88.52
474,genius,0.01,500,256,0.0,0.0,1.0,100.0,0.9,1,1,88.49,88.50,88.49,88.52
475,genius,0.01,500,128,0.0,0.0,1.0,1000.0,0.5,2,1,88.43,88.51,88.43,88.52
476,genius,0.005,500,128,0.0,0.0,1.0,100.0,0.5,3,1,88.43,88.46,88.43,88.53
477,genius,0.01,500,256,0.0,0.0,1.0,100.0,0.9,3,1,88.44,88.48,88.44,88.53
478,genius,0.01,500,128,0.0,0.0,1.0,10.0,0.9,3,1,88.51,88.52,88.51,88.53
479,genius,0.005,500,128,0.0,0.0,1.0,10.0,0.5,1,3,88.61,88.60,88.60,88.54
480,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.9,3,1,88.51,88.56,88.51,88.54
481,genius,0.005,500,128,0.0,0.0,1.0,1000.0,0.5,2,1,88.54,88.59,88.54,88.56
482,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.9,2,1,88.49,88.53,88.49,88.57
483,genius,0.01,500,128,0.0,0.0,1.0,100.0,0.9,3,1,88.62,88.62,88.62,88.61
484,genius,0.005,500,128,0.0,0.0,1.0,10.0,0.9,3,1,88.56,88.61,88.56,88.63
485,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.5,2,1,88.60,88.65,88.60,88.67
